Date,VT
2016-02-04,43.05073165893555
2016-02-05,42.31193161010742
2016-02-08,41.629337310791016
2016-02-09,41.33224105834961
2016-02-10,41.35633087158203
2016-02-11,40.8022346496582
2016-02-12,41.52497100830078
2016-02-16,42.287845611572266
2016-02-17,43.114967346191406
2016-02-18,42.93027877807617
2016-02-19,42.87406539916992
2016-02-22,43.52452850341797
2016-02-23,42.91421890258789
2016-02-24,42.94633102416992
2016-02-25,43.41210174560547
2016-02-26,43.35588836669922
2016-02-29,43.0748176574707
2016-03-01,44.16694641113281
2016-03-02,44.45603561401367
2016-03-03,44.825439453125
2016-03-04,45.130592346191406
2016-03-07,45.130592346191406
2016-03-08,44.544376373291016
2016-03-09,44.785274505615234
2016-03-10,44.73710250854492
2016-03-11,45.700748443603516
2016-03-14,45.59634780883789
2016-03-15,45.251304626464844
2016-03-16,45.726951599121094
2016-03-17,46.146175384521484
2016-03-18,46.22679901123047
2016-03-21,46.22679901123047
2016-03-22,46.146175384521484
2016-03-23,45.6866455078125
2016-03-24,45.58990478515625
2016-03-28,45.751136779785156
2016-03-29,46.250980377197266
2016-03-30,46.533138275146484
2016-03-31,46.508949279785156
2016-04-01,46.4283447265625
2016-04-04,46.242923736572266
2016-04-05,45.630210876464844
2016-04-06,46.162296295166016
2016-04-07,45.47703552246094
2016-04-08,45.9043083190918
2016-04-11,45.95269012451172
2016-04-12,46.50089645385742
2016-04-13,47.13778305053711
2016-04-14,47.09745407104492
2016-04-15,47.03297424316406
2016-04-18,47.34739303588867
2016-04-19,47.83915710449219
2016-04-20,47.85527420043945
2016-04-21,47.5811882019043
2016-04-22,47.557003021240234
2016-04-25,47.40382385253906
2016-04-26,47.5731315612793
2016-04-27,47.629554748535156
2016-04-28,47.26676559448242
2016-04-29,46.97654724121094
2016-05-02,47.30708312988281
2016-05-03,46.694366455078125
2016-05-04,46.29128646850586
2016-05-05,46.28322982788086
2016-05-06,46.436405181884766
2016-05-09,46.25904083251953
2016-05-10,46.92817687988281
2016-05-11,46.59763717651367
2016-05-12,46.51701736450195
2016-05-13,46.065547943115234
2016-05-16,46.58151626586914
2016-05-17,46.194549560546875
2016-05-18,46.170372009277344
2016-05-19,45.92042922973633
2016-05-20,46.30739974975586
2016-05-23,46.162296295166016
2016-05-24,46.83143615722656
2016-05-25,47.1861457824707
2016-05-26,47.24257278442383
2016-05-27,47.31513977050781
2016-05-31,47.28289031982422
2016-06-01,47.37156677246094
2016-06-02,47.48445129394531
2016-06-03,47.62150955200195
2016-06-06,47.895591735839844
2016-06-07,48.19389343261719
2016-06-08,48.322872161865234
2016-06-09,48.00846481323242
2016-06-10,47.113582611083984
2016-06-13,46.654075622558594
2016-06-14,46.31759262084961
2016-06-15,46.520790100097656
2016-06-16,46.5451774597168
2016-06-17,46.63457107543945
2016-06-20,47.276615142822266
2016-06-21,47.47978210449219
2016-06-22,47.39854049682617
2016-06-23,48.34943771362305
2016-06-24,45.78120422363281
2016-06-27,44.79778289794922
2016-06-28,45.7730712890625
2016-06-29,46.60205841064453
2016-06-30,47.19534683227539
2016-07-01,47.414794921875
2016-07-05,46.77273941040039
2016-07-06,46.89464569091797
2016-07-07,46.756465911865234
2016-07-08,47.50418472290039
2016-07-11,47.934932708740234
2016-07-12,48.373809814453125
2016-07-13,48.34943771362305
2016-07-14,48.71514129638672
2016-07-15,48.6095085144043
2016-07-18,48.72327423095703
2016-07-19,48.463218688964844
2016-07-20,48.73141098022461
2016-07-21,48.56887435913086
2016-07-22,48.75579833984375
2016-07-25,48.6095085144043
2016-07-26,48.80455780029297
2016-07-27,48.8208122253418
2016-07-28,48.86956024169922
2016-07-29,49.15403366088867
2016-08-01,48.96710205078125
2016-08-02,48.658260345458984
2016-08-03,48.763916015625
2016-08-04,48.84519577026367
2016-08-05,49.227176666259766
2016-08-08,49.292205810546875
2016-08-09,49.487247467041016
2016-08-10,49.462867736816406
2016-08-11,49.828609466552734
2016-08-12,49.72294616699219
2016-08-15,49.958648681640625
2016-08-16,49.763587951660156
2016-08-17,49.74732971191406
2016-08-18,49.95050048828125
2016-08-19,49.771705627441406
2016-08-22,49.69856643676758
2016-08-23,49.85298156738281
2016-08-24,49.58477020263672
2016-08-25,49.56852340698242
2016-08-26,49.33283233642578
2016-08-29,49.61729049682617
2016-08-30,49.5197639465332
2016-08-31,49.324710845947266
2016-09-01,49.49537658691406
2016-09-02,49.9423713684082
2016-09-06,50.251224517822266
2016-09-07,50.324371337890625
2016-09-08,50.11305236816406
2016-09-09,48.89396667480469
2016-09-12,49.47099685668945
2016-09-13,48.54054641723633
2016-09-14,48.524200439453125
2016-09-15,49.08787155151367
2016-09-16,48.687591552734375
2016-09-19,48.8591423034668
2016-09-20,48.98166275024414
2016-09-21,49.71688461303711
2016-09-22,50.051822662353516
2016-09-23,49.684200286865234
2016-09-26,49.23490524291992
2016-09-27,49.545345306396484
2016-09-28,49.87210464477539
2016-09-29,49.365623474121094
2016-09-30,49.708717346191406
2016-10-03,49.62703323364258
2016-10-04,49.430965423583984
2016-10-05,49.741390228271484
2016-10-06,49.59435272216797
2016-10-07,49.40645980834961
2016-10-10,49.618865966796875
2016-10-11,48.867305755615234
2016-10-12,48.93265914916992
2016-10-13,48.69575881958008
2016-10-14,48.72843551635742
2016-10-17,48.58137893676758
2016-10-18,49.00617599487305
2016-10-19,49.21857833862305
2016-10-20,49.194053649902344
2016-10-21,49.08787155151367
2016-10-24,49.251251220703125
2016-10-25,49.12055206298828
2016-10-26,48.908145904541016
2016-10-27,48.81829071044922
2016-10-28,48.6712532043457
2016-10-31,48.72843551635742
2016-11-01,48.43434143066406
2016-11-02,48.09941101074219
2016-11-03,47.96871566772461
2016-11-04,47.7154655456543
2016-11-07,48.6712532043457
2016-11-08,48.88363265991211
2016-11-09,48.98166275024414
2016-11-10,48.84280776977539
2016-11-11,48.57322692871094
2016-11-14,48.55687713623047
2016-11-15,49.01435089111328
2016-11-16,48.75294876098633
2016-11-17,49.02251434326172
2016-11-18,48.777442932128906
2016-11-21,49.226749420166016
2016-11-22,49.34109878540039
2016-11-23,49.30027389526367
2016-11-25,49.479984283447266
2016-11-28,49.283931732177734
2016-11-29,49.38195037841797
2016-11-30,49.30843734741211
2016-12-01,49.08787155151367
2016-12-02,49.194053649902344
2016-12-05,49.553504943847656
2016-12-06,49.79856872558594
2016-12-07,50.48476791381836
2016-12-08,50.6236572265625
2016-12-09,50.77070236206055
2016-12-12,50.615478515625
2016-12-13,51.023929595947266
2016-12-14,50.36225128173828
2016-12-15,50.452110290527344
2016-12-16,50.40309143066406
2016-12-19,50.443931579589844
2016-12-20,50.63898468017578
2016-12-21,50.55669021606445
2016-12-22,50.35916519165039
2016-12-23,50.44145584106445
2016-12-27,50.54022216796875
2016-12-28,50.24394989013672
2016-12-29,50.30155563354492
2016-12-30,50.20278549194336
2017-01-03,50.61428451538086
2017-01-04,51.075164794921875
2017-01-05,51.23976135253906
2017-01-06,51.248008728027344
2017-01-09,51.10808181762695
2017-01-10,51.15747833251953
2017-01-11,51.437294006347656
2017-01-12,51.338539123535156
2017-01-13,51.511356353759766
2017-01-17,51.354984283447266
2017-01-18,51.297386169433594
2017-01-19,51.17393493652344
2017-01-20,51.34675979614258
2017-01-23,51.34675979614258
2017-01-24,51.70063781738281
2017-01-25,52.161521911621094
2017-01-26,52.05453872680664
2017-01-27,51.98869705200195
2017-01-30,51.618350982666016
2017-01-31,51.70887756347656
2017-02-01,51.78295135498047
2017-02-02,51.8817024230957
2017-02-03,52.14506912231445
2017-02-06,51.9640007019043
2017-02-07,51.93108367919922
2017-02-08,51.99694061279297
2017-02-09,52.260292053222656
2017-02-10,52.523643493652344
2017-02-13,52.78701400756836
2017-02-14,52.89399719238281
2017-02-15,53.19850540161133
2017-02-16,53.2149658203125
2017-02-17,53.19026184082031
2017-02-21,53.470088958740234
2017-02-22,53.46187210083008
2017-02-23,53.46187210083008
2017-02-24,53.346649169921875
2017-02-27,53.30549240112305
2017-02-28,53.09973907470703
2017-03-01,53.74991226196289
2017-03-02,53.35487365722656
2017-03-03,53.552398681640625
2017-03-06,53.40424728393555
2017-03-07,53.231407165527344
2017-03-08,53.075050354003906
2017-03-09,53.09973907470703
2017-03-10,53.39603042602539
2017-03-13,53.601768493652344
2017-03-14,53.31370544433594
2017-03-15,53.96388626098633
2017-03-16,54.04617691040039
2017-03-17,54.062652587890625
2017-03-20,53.988582611083984
2017-03-21,53.4536247253418
2017-03-22,53.53593444824219
2017-03-23,53.503013610839844
2017-03-24,53.601768493652344
2017-03-27,53.65937805175781
2017-03-28,53.96388626098633
2017-03-29,54.040733337402344
2017-03-30,54.015933990478516
2017-03-31,53.88376235961914
2017-04-03,53.83418655395508
2017-04-04,53.867218017578125
2017-04-05,53.660675048828125
2017-04-06,53.7432975769043
2017-04-07,53.67720031738281
2017-04-10,53.70198440551758
2017-04-11,53.751556396484375
2017-04-12,53.62765121459961
2017-04-13,53.288902282714844
2017-04-17,53.7432975769043
2017-04-18,53.45412826538086
2017-04-19,53.34672927856445
2017-04-20,53.792877197265625
2017-04-21,53.71025466918945
2017-04-24,54.55295944213867
2017-04-25,54.88343048095703
2017-04-26,54.85038757324219
2017-04-27,54.87515640258789
2017-04-28,54.7595100402832
2017-05-01,54.87515640258789
2017-05-02,55.089962005615234
2017-05-03,54.89996337890625
2017-05-04,55.02388000488281
2017-05-05,55.420448303222656
2017-05-08,55.22216796875
2017-05-09,55.26347732543945
2017-05-10,55.36261749267578
2017-05-11,55.28000259399414
2017-05-12,55.24696350097656
2017-05-15,55.618736267089844
2017-05-16,55.72612380981445
2017-05-17,54.86691665649414
2017-05-18,54.89996337890625
2017-05-19,55.45351028442383
2017-05-22,55.67656707763672
2017-05-23,55.668296813964844
2017-05-24,55.77571487426758
2017-05-25,55.965721130371094
2017-05-26,55.90788269042969
2017-05-30,55.850074768066406
2017-05-31,55.825286865234375
2017-06-01,56.238380432128906
2017-06-02,56.577110290527344
2017-06-05,56.453182220458984
2017-06-06,56.329254150390625
2017-06-07,56.329254150390625
2017-06-08,56.31271743774414
2017-06-09,56.213584899902344
2017-06-12,56.130977630615234
2017-06-13,56.49449157714844
2017-06-14,56.35404968261719
2017-06-15,56.007049560546875
2017-06-16,56.25490188598633
2017-06-19,56.610164642333984
2017-06-20,56.11443328857422
2017-06-21,56.11443328857422
2017-06-22,56.13922882080078
2017-06-23,56.238380432128906
2017-06-26,56.4118766784668
2017-06-27,56.11443328857422
2017-06-28,56.58530044555664
2017-06-29,56.044578552246094
2017-06-30,56.17767333984375
2017-07-03,56.2691764831543
2017-07-05,56.2691764831543
2017-07-06,55.79500961303711
2017-07-07,56.044578552246094
2017-07-10,56.169349670410156
2017-07-11,56.21926498413086
2017-07-12,56.71009063720703
2017-07-13,56.87646484375
2017-07-14,57.217533111572266
2017-07-17,57.175941467285156
2017-07-18,57.22584533691406
2017-07-19,57.533660888671875
2017-07-20,57.633480072021484
2017-07-21,57.533660888671875
2017-07-24,57.533660888671875
2017-07-25,57.65013885498047
2017-07-26,57.8248176574707
2017-07-27,57.68340301513672
2017-07-28,57.6584358215332
2017-07-31,57.666748046875
2017-08-01,57.91632080078125
2017-08-02,57.86640548706055
2017-08-03,57.79155731201172
2017-08-04,57.89968490600586
2017-08-07,58.041107177734375
2017-08-08,57.85810470581055
2017-08-09,57.72499465942383
2017-08-10,56.843177795410156
2017-08-11,56.868125915527344
2017-08-14,57.39223098754883
2017-08-15,57.3339958190918
2017-08-16,57.61682891845703
2017-08-17,56.80158996582031
2017-08-18,56.868125915527344
2017-08-21,56.918052673339844
2017-08-22,57.37560272216797
2017-08-23,57.30902862548828
2017-08-24,57.217533111572266
2017-08-25,57.4421501159668
2017-08-28,57.4338264465332
2017-08-29,57.383914947509766
2017-08-30,57.55028533935547
2017-08-31,57.90801239013672
2017-09-01,58.08272171020508
2017-09-05,57.69172286987305
2017-09-06,57.90801239013672
2017-09-07,58.132606506347656
2017-09-08,58.066070556640625
2017-09-11,58.623443603515625
2017-09-12,58.7815055847168
2017-09-13,58.63175582885742
2017-09-14,58.64838790893555
2017-09-15,58.75654983520508
2017-09-18,58.9561882019043
2017-09-19,59.047706604003906
2017-09-20,59.047706604003906
2017-09-21,58.8896369934082
2017-09-22,58.93123245239258
2017-09-25,58.673343658447266
2017-09-26,58.6151237487793
2017-09-27,58.72715759277344
2017-09-28,58.80238723754883
2017-09-29,59.12847900390625
2017-10-02,59.262245178222656
2017-10-03,59.52144241333008
2017-10-04,59.5465202331543
2017-10-05,59.72210693359375
2017-10-06,59.64685821533203
2017-10-09,59.563255310058594
2017-10-10,59.88931655883789
2017-10-11,60.056541442871094
2017-10-12,60.023101806640625
2017-10-13,60.190311431884766
2017-10-16,60.21540069580078
2017-10-17,60.190311431884766
2017-10-18,60.232120513916016
2017-10-19,60.15685272216797
2017-10-20,60.299007415771484
2017-10-23,60.06489944458008
2017-10-24,60.16523361206055
2017-10-25,59.922767639160156
2017-10-26,59.93946838378906
2017-10-27,60.25722122192383
2017-10-30,60.18195724487305
2017-10-31,60.37425231933594
2017-11-01,60.5080451965332
2017-11-02,60.574913024902344
2017-11-03,60.62508773803711
2017-11-06,60.78392791748047
2017-11-07,60.65852355957031
2017-11-08,60.79230499267578
2017-11-09,60.457862854003906
2017-11-10,60.40769577026367
2017-11-13,60.31572341918945
2017-11-14,60.223758697509766
2017-11-15,59.872596740722656
2017-11-16,60.449493408203125
2017-11-17,60.36589050292969
2017-11-20,60.457862854003906
2017-11-21,60.93442153930664
2017-11-22,61.018043518066406
2017-11-24,61.24378204345703
2017-11-27,61.00131607055664
2017-11-28,61.46953201293945
2017-11-29,61.27723693847656
2017-11-30,61.519718170166016
2017-12-01,61.38593673706055
2017-12-04,61.27723693847656
2017-12-05,61.08492660522461
2017-12-06,60.89262771606445
2017-12-07,61.08492660522461
2017-12-08,61.4444580078125
2017-12-11,61.5949592590332
2017-12-12,61.611671447753906
2017-12-13,61.74543380737305
2017-12-14,61.47789001464844
2017-12-15,61.762168884277344
2017-12-18,62.33906555175781
2017-12-19,62.12194061279297
2017-12-20,62.079856872558594
2017-12-21,62.25661087036133
2017-12-22,62.36601638793945
2017-12-26,62.37442398071289
2017-12-27,62.41650390625
2017-12-28,62.601661682128906
2017-12-29,62.500667572021484
2018-01-02,63.04774475097656
2018-01-03,63.47696304321289
2018-01-04,63.855743408203125
2018-01-05,64.22602844238281
2018-01-08,64.2933578491211
2018-01-09,64.40280151367188
2018-01-10,64.1923828125
2018-01-11,64.6636962890625
2018-01-12,65.1771011352539
2018-01-16,65.02559661865234
2018-01-17,65.53901672363281
2018-01-18,65.40434265136719
2018-01-19,65.74942016601562
2018-01-22,66.22916412353516
2018-01-23,66.41432189941406
2018-01-24,66.52375793457031
2018-01-25,66.42272186279297
2018-01-26,67.10447692871094
2018-01-29,66.54899597167969
2018-01-30,65.86726379394531
2018-01-31,65.92615509033203
2018-02-01,65.87566375732422
2018-02-02,64.43644714355469
2018-02-05,61.962013244628906
2018-02-06,63.258140563964844
2018-02-07,62.450172424316406
2018-02-08,60.47229766845703
2018-02-09,61.111942291259766
2018-02-12,62.02092361450195
2018-02-13,62.06300354003906
2018-02-14,63.04774475097656
2018-02-15,63.74630355834961
2018-02-16,63.796810150146484
2018-02-20,63.317073822021484
2018-02-21,63.08138656616211
2018-02-22,63.19083023071289
2018-02-23,64.0408935546875
2018-02-26,64.63843536376953
2018-02-27,63.73789978027344
2018-02-28,62.99722671508789
2018-03-01,62.2481803894043
2018-03-02,62.542762756347656
2018-03-05,63.04774475097656
2018-03-06,63.418060302734375
2018-03-07,63.3422966003418
2018-03-08,63.58639144897461
2018-03-09,64.38594818115234
2018-03-12,64.4532699584961
2018-03-13,64.00720977783203
2018-03-14,63.93987274169922
2018-03-15,63.83888626098633
2018-03-16,63.847320556640625
2018-03-19,63.17398452758789
2018-03-20,63.32548141479492
2018-03-21,63.37599563598633
2018-03-22,61.89466094970703
2018-03-23,60.85103225708008
2018-03-26,62.2844123840332
2018-03-27,61.4566650390625
2018-03-28,61.43132781982422
2018-03-29,62.191497802734375
2018-04-02,60.95829391479492
2018-04-03,61.60023880004883
2018-04-04,62.090145111083984
2018-04-05,62.41952896118164
2018-04-06,61.414432525634766
2018-04-09,61.78607177734375
2018-04-10,62.69828796386719
2018-04-11,62.411109924316406
2018-04-12,62.78274917602539
2018-04-13,62.61381149291992
2018-04-16,62.93480682373047
2018-04-17,63.44158935546875
2018-04-18,63.68653869628906
2018-04-19,63.272640228271484
2018-04-20,62.85877990722656
2018-04-23,62.78274917602539
2018-04-24,62.26750564575195
2018-04-25,62.24216842651367
2018-04-26,62.765872955322266
2018-04-27,62.875667572021484
2018-04-30,62.453330993652344
2018-05-01,62.41952896118164
2018-05-02,62.18304443359375
2018-05-03,62.15770721435547
2018-05-04,62.68985366821289
2018-05-07,62.78274917602539
2018-05-08,62.791168212890625
2018-05-09,63.17129898071289
2018-05-10,63.75407791137695
2018-05-11,63.88924789428711
2018-05-14,63.98215866088867
2018-05-15,63.40780258178711
2018-05-16,63.728755950927734
2018-05-17,63.71189498901367
2018-05-18,63.500694274902344
2018-05-21,63.863887786865234
2018-05-22,63.8047981262207
2018-05-23,63.618961334228516
2018-05-24,63.50914764404297
2018-05-25,63.29800033569336
2018-05-29,62.31820297241211
2018-05-30,63.129066467285156
2018-05-31,62.8080940246582
2018-06-01,63.41624069213867
2018-06-04,63.737213134765625
2018-06-05,63.720314025878906
2018-06-06,64.27779388427734
2018-06-07,64.05817413330078
2018-06-08,64.2017593383789
2018-06-11,64.36222839355469
2018-06-12,64.29469299316406
2018-06-13,64.10039520263672
2018-06-14,64.16796875
2018-06-15,63.897701263427734
2018-06-18,63.59362030029297
2018-06-19,63.162864685058594
2018-06-20,63.3824577331543
2018-06-21,62.85877990722656
2018-06-22,63.23405075073242
2018-06-25,62.33203125
2018-06-26,62.400108337402344
2018-06-27,61.812950134277344
2018-06-28,62.127803802490234
2018-06-29,62.434139251708984
2018-07-02,62.21288299560547
2018-07-03,62.14482879638672
2018-07-05,62.63835906982422
2018-07-06,63.0383415222168
2018-07-09,63.66801834106445
2018-07-10,63.77863311767578
2018-07-11,63.07235336303711
2018-07-12,63.56589889526367
2018-07-13,63.64249801635742
2018-07-16,63.5573844909668
2018-07-17,63.804161071777344
2018-07-18,63.84672927856445
2018-07-19,63.60844802856445
2018-07-20,63.727596282958984
2018-07-23,63.727596282958984
2018-07-24,64.00839233398438
2018-07-25,64.67214965820312
2018-07-26,64.39984893798828
2018-07-27,64.20413208007812
2018-07-30,63.982872009277344
2018-07-31,64.22962951660156
2018-08-01,63.99990463256836
2018-08-02,64.00839233398438
2018-08-03,64.22962951660156
2018-08-06,64.22962951660156
2018-08-07,64.4764175415039
2018-08-08,64.43389129638672
2018-08-09,64.28923797607422
2018-08-10,63.56589889526367
2018-08-13,63.22553253173828
2018-08-14,63.523353576660156
2018-08-15,62.81707763671875
2018-08-16,63.29359817504883
2018-08-17,63.574440002441406
2018-08-20,63.82120895385742
2018-08-21,64.07648468017578
2018-08-22,64.2466812133789
2018-08-23,63.9488410949707
2018-08-24,64.4083480834961
2018-08-27,65.08910369873047
2018-08-28,65.03804779052734
2018-08-29,65.3443832397461
2018-08-30,64.7997817993164
2018-08-31,64.78276824951172
2018-09-04,64.37433624267578
2018-09-05,63.9488410949707
2018-09-06,63.812679290771484
2018-09-07,63.523353576660156
2018-09-10,63.676544189453125
2018-09-11,63.804161071777344
2018-09-12,63.92329788208008
2018-09-13,64.32324981689453
2018-09-14,64.36580657958984
2018-09-17,64.13603973388672
2018-09-18,64.58704376220703
2018-09-19,64.74874877929688
2018-09-20,65.3529052734375
2018-09-21,65.33586883544922
2018-09-24,65.04656982421875
2018-09-25,65.13164520263672
2018-09-26,65.022216796875
2018-09-27,65.07352447509766
2018-09-28,64.8341064453125
2018-10-01,65.0393295288086
2018-10-02,64.73152923583984
2018-10-03,64.73152923583984
2018-10-04,64.02186584472656
2018-10-05,63.63712692260742
2018-10-08,63.50032424926758
2018-10-09,63.3464241027832
2018-10-10,61.55094528198242
2018-10-11,60.473663330078125
2018-10-12,61.15766143798828
2018-10-15,60.90116500854492
2018-10-16,62.106685638427734
2018-10-17,61.858734130859375
2018-10-18,60.90116500854492
2018-10-19,60.961021423339844
2018-10-22,60.79001998901367
2018-10-23,60.37105178833008
2018-10-24,58.524261474609375
2018-10-25,59.49897766113281
2018-10-26,58.77223205566406
2018-10-29,58.37037658691406
2018-10-30,59.22536087036133
2018-10-31,59.76399612426758
2018-11-01,60.70451354980469
2018-11-02,60.57625961303711
2018-11-05,60.738704681396484
2018-11-06,61.04650115966797
2018-11-07,62.0981330871582
2018-11-08,61.60224533081055
2018-11-09,61.11491775512695
2018-11-12,60.0376091003418
2018-11-13,60.131649017333984
2018-11-14,59.92645263671875
2018-11-15,60.456546783447266
2018-11-16,60.57625961303711
2018-11-19,59.74692153930664
2018-11-20,58.65251541137695
2018-11-21,59.1997184753418
2018-11-23,58.82351303100586
2018-11-26,59.67850875854492
2018-11-27,59.687076568603516
2018-11-28,60.8327522277832
2018-11-29,60.67885971069336
2018-11-30,60.798553466796875
2018-12-03,61.62791061401367
2018-12-04,59.8153076171875
2018-12-06,59.507530212402344
2018-12-07,58.41312789916992
2018-12-10,58.28487014770508
2018-12-11,58.31053161621094
2018-12-12,58.9432258605957
2018-12-13,58.83207321166992
2018-12-14,57.908687591552734
2018-12-17,56.951087951660156
2018-12-18,57.02803421020508
2018-12-19,56.292728424072266
2018-12-20,55.694252014160156
2018-12-21,54.72810363769531
2018-12-24,53.701961517333984
2018-12-26,55.70082473754883
2018-12-27,56.010986328125
2018-12-28,56.07129669189453
2018-12-31,56.398704528808594
2019-01-02,56.32976531982422
2019-01-03,55.45096206665039
2019-01-04,57.25165939331055
2019-01-07,57.60490036010742
2019-01-08,58.07014846801758
2019-01-09,58.61294937133789
2019-01-10,58.88002014160156
2019-01-11,58.65603256225586
2019-01-14,58.33723449707031
2019-01-15,58.86280822753906
2019-01-16,59.06096649169922
2019-01-17,59.39697265625
2019-01-18,60.04315948486328
2019-01-22,59.19019317626953
2019-01-23,59.32806396484375
2019-01-24,59.508975982666016
2019-01-25,60.11208724975586
2019-01-28,59.72435760498047
2019-01-29,59.758846282958984
2019-01-30,60.603179931640625
2019-01-31,60.90473937988281
2019-02-01,60.913352966308594
2019-02-04,61.23213577270508
2019-02-05,61.65430450439453
2019-02-06,61.39582824707031
2019-02-07,60.80134201049805
2019-02-08,60.68933868408203
2019-02-11,60.68933868408203
2019-02-12,61.43031692504883
2019-02-13,61.45614242553711
2019-02-14,61.447532653808594
2019-02-15,62.11954879760742
2019-02-19,62.274620056152344
2019-02-20,62.50727844238281
2019-02-21,62.274620056152344
2019-02-22,62.670963287353516
2019-02-25,62.83464813232422
2019-02-26,62.90357208251953
2019-02-27,62.8260383605957
2019-02-28,62.6192512512207
2019-03-01,62.93805694580078
2019-03-04,62.74851608276367
2019-03-05,62.83464813232422
2019-03-06,62.45558166503906
2019-03-07,61.79216003417969
2019-03-08,61.62846755981445
2019-03-11,62.45558166503906
2019-03-12,62.610652923583984
2019-03-13,62.97250747680664
2019-03-14,62.89497375488281
2019-03-15,63.38606262207031
2019-03-18,63.67041015625
2019-03-19,63.67902755737305
2019-03-20,63.57560348510742
2019-03-21,63.954715728759766
2019-03-22,62.65372848510742
2019-03-25,62.63728332519531
2019-03-26,63.00921630859375
2019-03-27,62.77568435668945
2019-03-28,62.94866180419922
2019-03-29,63.285972595214844
2019-04-01,64.09901428222656
2019-04-02,64.0903549194336
2019-04-03,64.35847473144531
2019-04-04,64.44497680664062
2019-04-05,64.70442962646484
2019-04-08,64.78229522705078
2019-04-09,64.43632507324219
2019-04-10,64.70442962646484
2019-04-11,64.5920181274414
2019-04-12,65.05042266845703
2019-04-15,64.9466323852539
2019-04-16,65.09364318847656
2019-04-17,65.01580810546875
2019-04-18,65.06771087646484
2019-04-22,65.00714874267578
2019-04-23,65.42233276367188
2019-04-24,65.06771087646484
2019-04-25,65.02442932128906
2019-04-26,65.33582305908203
2019-04-29,65.42233276367188
2019-04-30,65.48287963867188
2019-05-01,65.05905151367188
2019-05-02,64.96393585205078
2019-05-03,65.58666229248047
2019-05-06,65.12824249267578
2019-05-07,64.0470962524414
2019-05-08,64.0384750366211
2019-05-09,63.66655731201172
2019-05-10,63.97793197631836
2019-05-13,62.369171142578125
2019-05-14,63.017852783203125
2019-05-15,63.311946868896484
2019-05-16,63.778987884521484
2019-05-17,63.2686767578125
2019-05-20,62.9140625
2019-05-21,63.46762466430664
2019-05-22,63.18219757080078
2019-05-23,62.47296142578125
2019-05-24,62.75837707519531
2019-05-28,62.26538848876953
2019-05-29,61.954010009765625
2019-05-30,62.17024230957031
2019-05-31,61.57345199584961
2019-06-03,61.66860580444336
2019-06-04,62.723785400390625
2019-06-05,62.940025329589844
2019-06-06,63.23409652709961
2019-06-07,63.8741340637207
2019-06-10,64.14227294921875
2019-06-11,64.32388305664062
2019-06-12,64.01250457763672
2019-06-13,64.19414520263672
2019-06-14,63.89142990112305
2019-06-17,63.97944641113281
2019-06-18,64.76372528076172
2019-06-19,65.0687255859375
2019-06-20,65.70481872558594
2019-06-21,65.46955108642578
2019-06-24,65.44340515136719
2019-06-25,64.87699890136719
2019-06-26,64.9118423461914
2019-06-27,65.19942474365234
2019-06-28,65.49568939208984
2019-07-01,66.06214904785156
2019-07-02,66.15798950195312
2019-07-03,66.58497619628906
2019-07-05,66.32353973388672
2019-07-08,66.00982666015625
2019-07-09,65.90528106689453
2019-07-10,66.22769165039062
2019-07-11,66.26255798339844
2019-07-12,66.48912811279297
2019-07-15,66.50653839111328
2019-07-16,66.27996826171875
2019-07-17,65.96626281738281
2019-07-18,66.23641204833984
2019-07-19,65.97498321533203
2019-07-22,66.0447006225586
2019-07-23,66.4716796875
2019-07-24,66.68954467773438
2019-07-25,66.21026611328125
2019-07-26,66.5414047241211
2019-07-29,66.48039245605469
2019-07-30,66.09698486328125
2019-07-31,65.49568939208984
2019-08-01,64.97286224365234
2019-08-02,64.37158203125
2019-08-05,62.57644271850586
2019-08-06,63.27359390258789
2019-08-07,63.45659255981445
2019-08-08,64.4412841796875
2019-08-09,63.9445915222168
2019-08-12,63.27359390258789
2019-08-13,64.0752944946289
2019-08-14,62.201751708984375
2019-08-15,62.42832565307617
2019-08-16,63.291015625
2019-08-19,63.831275939941406
2019-08-20,63.48273468017578
2019-08-21,64.01429748535156
2019-08-22,63.88357925415039
2019-08-23,62.5677375793457
2019-08-26,63.177703857421875
2019-08-27,62.9773063659668
2019-08-28,63.29971694946289
2019-08-29,64.00557708740234
2019-08-30,64.1188735961914
2019-09-03,63.77901077270508
2019-09-04,64.56326293945312
2019-09-05,65.2952651977539
2019-09-06,65.40853881835938
2019-09-09,65.46084594726562
2019-09-10,65.48698425292969
2019-09-11,65.9488296508789
2019-09-12,66.2451171875
2019-09-13,66.3758316040039
2019-09-16,66.1318359375
2019-09-17,66.26255798339844
2019-09-18,66.21026611328125
2019-09-19,66.25383758544922
2019-09-20,66.03597259521484
2019-09-23,66.0185546875
2019-09-24,65.58470153808594
2019-09-25,65.72493743896484
2019-09-26,65.7512435913086
2019-09-27,65.33930206298828
2019-09-30,65.57593536376953
2019-10-01,64.87479400634766
2019-10-02,63.8055305480957
2019-10-03,64.29634094238281
2019-10-04,64.97994995117188
2019-10-07,64.76961517333984
2019-10-08,63.91946792602539
2019-10-09,64.45409393310547
2019-10-10,64.90107727050781
2019-10-11,65.76876831054688
2019-10-14,65.60223388671875
2019-10-15,66.2858657836914
2019-10-16,66.25082397460938
2019-10-17,66.43487548828125
2019-10-18,66.2332763671875
